EmailID, UserID, MonthID, EmailOpened
"5c929b08c5688","387","1","1"
"5c929b08c568e","387","3","0"
"5c929b08c5692","387","1","1"
"5c929b08c5698","389","2","1"
"5c929b08c569d","390","3","0"
"5c929b08c56a2","390","3","1"
"5c929b08c56a7","390","2","1"
"5c929b08c56ac","391","1","0"
"5c929b08c56b1","391","3","1"
"5c929b08c56b6","391","2","1"
"5c929b08c56bb","392","1","0"
"5c929b08c56c0","393","1","1"
"5c929b08c56c5","393","2","1"
"5c929b08c56ca","394","1","0"
"5c929b08c56cf","394","2","1"
"5c929b08c56d9","396","3","1"
"5c929b08c56de","396","2","0"
"5c929b08c56e2","396","3","1"
"5c929b08c56e8","397","1","0"
"5c929b08c56ed","397","1","0"
"5c929b08c56f6","397","3","0"
"5c929b08c56fc","399","2","1"
"5c929b08c5700","399","1","0"
"5c929b08c570c","399","1","1"
"5c929b08c5714","400","3","0"
"5c929b08c571a","400","2","0"
"5c929b08c571f","400","2","1"
"5c929b08c5724","400","2","0"
"5c929b08c572a","401","2","0"
"5c929b08c572f","401","2","1"
"5c929b08c5734","401","3","0"
"5c929b08c573a","402","2","1"
"5c929b08c573f","402","2","0"
"5c929b08c5744","402","2","1"
"5c929b08c5749","402","1","1"
"5c929b08c574e","403","2","0"
"5c929b08c5753","403","2","1"
"5c929b08c5758","403","2","1"
"5c929b08c575d","403","1","0"
"5c929b08c5763","404","3","1"
"5c929b08c5768","404","1","1"
"5c929b08c576d","404","1","1"
"5c929b08c5772","405","1","0"
"5c929b08c5777","405","2","0"
"5c929b08c5787","406","3","0"
"5c929b08c578c","406","3","0"
"5c929b08c5796","406","3","0"
"5c929b08c579b","407","1","0"
"5c929b08c57a1","407","2","1"
"5c929b08c57a5","407","2","0"
"5c929b08c57aa","407","1","0"
"5c929b08c57b0","408","3","1"
"5c929b08c57ba","408","1","1"
"5c929b08c57bf","409","2","0"
"5c929b08c57c4","409","1","1"
"5c929b08c57d0","410","3","0"
"5c929b08c57d5","410","2","1"
"5c929b08c57da","410","2","1"
"5c929b08c57df","410","2","0"
"5c929b08c57e9","411","1","1"
"5c929b08c57ed","411","3","0"
"5c929b08c57f8","412","2","1"
"5c929b08c57fd","412","3","0"
"5c929b08c5803","413","1","0"
"5c929b08c5808","414","2","0"
"5c929b08c5813","414","3","1"
"5c929b08c5818","414","2","1"
"5c929b08c581e","416","3","0"
"5c929b08c5822","416","1","0"
"5c929b08c5827","416","2","0"
"5c929b08c582c","417","1","1"
"5c929b08c5832","418","1","1"
"5c929b08c5839","418","3","0"
"5c929b08c5840","418","3","0"
"5c929b08c5848","419","3","0"
"5c929b08c5852","419","1","0"
"5c929b08c5859","419","3","0"
"5c929b08c5860","419","3","1"
"5c929b08c5868","420","2","0"
"5c929b08c586d","420","3","0"
"5c929b08c5872","420","2","0"
"5c929b08c5879","423","1","1"
"5c929b08c587e","423","3","1"
"5c929b08c5884","423","1","1"
"5c929b08c5888","423","3","0"
"5c929b08c588d","425","1","0"
"5c929b08c5894","425","1","0"
"5c929b08c589a","425","2","1"
"5c929b08c58a2","426","1","0"
"5c929b08c58a9","428","2","1"
"5c929b08c58ae","428","2","1"
"5c929b08c58b4","428","1","1"
"5c929b08c58b9","428","2","1"
"5c929b08c58c0","431","3","1"
"5c929b08c58c6","431","1","1"
"5c929b08c58cb","431","3","0"
"5c929b08c58d0","431","1","1"
"5c929b08c58d7","432","3","0"
"5c929b08c58dc","432","2","1"
"5c929b08c58e2","432","3","0"
"5c929b08c58ed","433","2","1"
"5c929b08c5913","434","1","1"
"5c929b08c591c","434","2","1"
"5c929b08c5920","434","2","1"
"5c929b08c5928","435","3","0"
"5c929b08c592e","435","3","1"
"5c929b08c5934","435","1","1"
"5c929b08c5942","436","1","0"
"5c929b08c5947","436","1","0"
"5c929b08c594d","436","2","1"
"5c929b08c5951","436","2","1"
"5c929b08c5957","437","3","0"
"5c929b08c595c","437","2","1"
"5c929b08c5962","438","1","1"
"5c929b08c5967","438","3","1"
"5c929b08c596c","439","3","1"
"5c929b08c5972","439","1","0"
"5c929b08c5976","439","1","0"
"5c929b08c5980","439","2","1"
"5c929b08c5985","440","1","0"
"5c929b08c598a","440","3","1"
"5c929b08c598f","440","3","1"
"5c929b08c5995","441","3","1"
"5c929b08c5999","441","2","1"
"5c929b08c599e","441","2","1"
"5c929b08c59a3","441","1","1"
"5c929b08c59a8","442","1","0"
"5c929b08c59ad","443","2","1"
"5c929b08c59b4","444","1","0"
"5c929b08c59bc","444","1","0"
"5c929b08c59c2","445","3","1"
"5c929b08c59c9","445","1","0"
"5c929b08c59cf","447","1","1"
"5c929b08c59d4","447","2","0"
"5c929b08c59d9","447","1","1"
"5c929b08c59de","447","1","1"
"5c929b08c59e4","448","2","1"
"5c929b08c59e8","448","2","1"
"5c929b08c59ef","450","3","0"
"5c929b08c59f3","450","2","1"
"5c929b08c59fd","451","3","0"
"5c929b08c5a06","452","1","0"
"5c929b08c5a10","453","2","0"
"5c929b08c5a1a","453","3","0"
"5c929b08c5a20","454","1","0"
"5c929b08c5a25","454","3","1"
"5c929b08c5a2a","454","2","1"
"5c929b08c5a2f","454","3","1"
"5c929b08c5a34","456","3","0"
"5c929b08c5a3b","456","3","1"
"5c929b08c5a42","456","3","0"
"5c929b08c5a48","457","2","0"
"5c929b08c5a50","457","1","1"
"5c929b08c5a58","458","2","0"
"5c929b08c5a60","460","1","0"
"5c929b08c5a67","460","1","1"
"5c929b08c5a70","460","2","1"
"5c929b08c5a78","461","3","0"
"5c929b08c5a80","461","3","0"
"5c929b08c5a87","461","3","0"
"5c929b08c5a8d","463","2","1"
"5c929b08c5a95","464","2","1"
"5c929b08c5a9c","465","2","0"
"5c929b08c5aa3","465","3","0"
"5c929b08c5aab","465","1","0"
"5c929b08c5ab3","468","1","0"
"5c929b08c5ade","468","3","0"
"5c929b08c5aed","468","1","1"
"5c929b08c5af4","468","1","0"
"5c929b08c5afa","469","1","0"
"5c929b08c5b00","469","3","1"
"5c929b08c5b05","470","3","0"
"5c929b08c5b0a","470","2","0"
"5c929b08c5b0f","470","1","0"
"5c929b08c5b14","470","3","1"
"5c929b08c5b1a","471","1","1"
"5c929b08c5b1f","471","3","0"
"5c929b08c5b33","471","2","1"
"5c929b08c5b3c","472","2","0"
"5c929b08c5b45","472","1","1"
"5c929b08c5b4e","472","1","0"
"5c929b08c5b57","473","3","0"
"5c929b08c5b6a","473","3","0"
"5c929b08c5b73","473","1","1"
"5c929b08c5b7d","474","2","0"
"5c929b08c5b85","474","2","1"
"5c929b08c5b8e","475","1","1"
"5c929b08c5b97","475","1","1"
"5c929b08c5b9f","475","3","1"
"5c929b08c5ba8","475","3","0"
"5c929b08c5bb2","476","2","1"
"5c929b08c5bbb","476","3","0"
"5c929b08c5bcc","476","1","0"
"5c929b08c5bfd","476","3","0"
"5c929b08c5c07","478","2","1"
"5c929b08c5c11","480","2","1"
"5c929b08c5c3e","480","2","0"
"5c929b08c5c49","480","3","0"
"5c929b08c5c52","480","2","0"
"5c929b08c5c5c","481","2","0"
"5c929b08c5c64","481","1","1"
"5c929b08c5c6d","481","2","1"
"5c929b08c5c76","482","2","1"
"5c929b08c5c7e","482","1","1"
"5c929b08c5c8a","482","1","0"
"5c929b08c5c93","484","3","0"
"5c929b08c5c9a","484","2","1"
"5c929b08c5ca1","484","3","1"
"5c929b08c5ca5","484","2","0"
"5c929b08c5ca9","485","1","1"
"5c929b08c5caf","486","3","1"
"5c929b08c5cb4","486","1","1"
"5c929b08c5cb9","486","3","1"
"5c929b08c5cbe","486","2","1"
"5c929b08c5cc4","487","2","0"
"5c929b08c5ccb","487","2","1"
"5c929b08c5cd0","487","3","0"
"5c929b08c5cd8","493","1","0"
"5c929b08c5cdc","493","3","1"
"5c929b08c5ce1","494","1","1"
"5c929b08c5ce7","496","1","1"
"5c929b08c5cf1","496","3","1"
"5c929b08c5d19","496","2","1"
"5c929b08c5d21","496","3","1"
"5c929b08c5d27","497","2","1"
"5c929b08c5d2d","498","3","0"
"5c929b08c5d33","499","3","1"
"5c929b08c5d43","499","3","0"
"5c929b08c5d55","499","3","1"
"5c929b08c5d6a","499","3","1"
"5c929b08c5d82","501","2","0"
"5c929b08c5d8c","501","1","1"
"5c929b08c5da3","501","3","1"
"5c929b08c5dae","503","3","0"
"5c929b08c5db5","503","1","0"
"5c929b08c5dbc","504","2","1"
"5c929b08c5dc4","504","1","1"
"5c929b08c5dca","504","1","0"
"5c929b08c5dcf","504","3","0"
"5c929b08c5dd5","505","1","0"
"5c929b08c5ddb","505","2","0"
"5c929b08c5de1","507","1","0"
"5c929b08c5de7","507","3","1"
"5c929b08c5dec","507","1","1"
"5c929b08c5df2","508","1","1"
"5c929b08c5df7","508","3","0"
"5c929b08c5dfc","509","2","0"
"5c929b08c5e00","509","2","0"
"5c929b08c5e04","509","2","1"
"5c929b08c5e09","509","1","0"
"5c929b08c5e0f","510","1","0"
"5c929b08c5e14","510","1","1"
"5c929b08c5e1a","510","3","1"
"5c929b08c5e1e","510","3","1"
"5c929b08c5e25","511","3","0"
"5c929b08c5e2a","511","2","1"
"5c929b08c5e30","512","2","1"
"5c929b08c5e36","512","2","0"
"5c929b08c5e3b","512","1","1"
"5c929b08c5e41","512","1","1"
"5c929b08c5e47","513","1","1"
"5c929b08c5e4d","513","1","0"
"5c929b08c5e52","513","1","0"
"5c929b08c5e57","514","3","1"
"5c929b08c5e5c","514","2","1"
"5c929b08c5e62","514","3","1"
"5c929b08c5e7d","515","2","0"
"5c929b08c5e88","516","2","1"
"5c929b08c5e8e","516","1","0"
"5c929b08c5e93","516","2","1"
"5c929b08c5ee3","516","2","0"
"5c929b08c5f05","517","2","1"
"5c929b08c5f10","519","3","0"
"5c929b08c5f15","519","3","0"
"5c929b08c5f1c","520","1","0"
"5c929b08c5f23","521","1","0"
"5c929b08c5f28","521","2","0"
"5c929b08c5f2e","522","1","0"
"5c929b08c5f33","522","3","1"
"5c929b08c5f38","523","3","1"
"5c929b08c5f3e","523","3","0"
"5c929b08c5f43","523","1","1"
"5c929b08c5f48","523","2","0"
"5c929b08c5f4d","524","3","0"
"5c929b08c5f54","524","2","1"
"5c929b08c5f5c","524","2","0"
"5c929b08c5f64","525","2","1"
"5c929b08c5f6c","525","2","1"
"5c929b08c5f73","525","2","0"
"5c929b08c5f79","525","3","1"
"5c929b08c5f7e","526","2","0"
"5c929b08c5f86","526","2","1"
"5c929b08c5f8c","526","1","1"
"5c929b08c5f90","527","3","1"
"5c929b08c5f93","527","2","0"
"5c929b08c5f96","528","1","1"
"5c929b08c5f99","528","3","1"
"5c929b08c5f9c","528","2","0"
"5c929b08c5f9f","530","1","0"
"5c929b08c5fa2","530","2","0"
"5c929b08c5fa6","531","1","0"
"5c929b08c5fa8","531","1","0"
"5c929b08c5fab","531","3","0"
"5c929b08c5faf","532","3","0"
"5c929b08c5fb1","532","2","0"
"5c929b08c5fb4","532","2","0"
"5c929b08c5fb8","533","3","0"
"5c929b08c5fbb","534","2","0"
"5c929b08c5fbe","534","2","1"
"5c929b08c5fd6","534","2","0"
"5c929b08c5fd9","535","2","1"
"5c929b08c5fdc","535","3","1"
"5c929b08c5fdf","536","3","0"
"5c929b08c5fe3","536","2","1"
"5c929b08c5fea","536","2","1"
"5c929b08c5ff1","536","2","1"
"5c929b08c5ff5","537","2","0"
"5c929b08c5ff8","537","1","0"
"5c929b08c5ffb","538","2","0"
"5c929b08c5ffe","538","2","1"
"5c929b08c6001","538","1","0"
"5c929b08c6004","538","3","1"
"5c929b08c6007","540","3","1"
"5c929b08c600b","541","2","1"
"5c929b08c6015","541","1","0"
"5c929b08c601a","541","1","1"
"5c929b08c6020","544","2","0"
"5c929b08c6024","544","1","0"
"5c929b08c6028","545","2","0"
"5c929b08c602e","546","2","1"
"5c929b08c6033","546","1","1"
"5c929b08c6037","546","1","1"
"5c929b08c603c","546","3","1"
"5c929b08c6041","547","2","1"
"5c929b08c6046","547","1","0"
"5c929b08c604d","547","1","0"
"5c929b08c6055","548","2","0"
"5c929b08c6059","549","1","1"
"5c929b08c605d","550","1","1"
"5c929b08c6063","551","3","1"
"5c929b08c6080","551","3","0"
"5c929b08c6086","551","1","1"
"5c929b08c6089","551","1","1"
"5c929b08c608d","552","2","0"
"5c929b08c6096","552","2","1"
"5c929b08c609b","552","3","0"
"5c929b08c60a6","554","2","0"
"5c929b08c60ab","554","2","1"
"5c929b08c60af","554","2","0"
"5c929b08c60b8","555","1","0"
"5c929b08c60be","557","3","1"
"5c929b08c60c1","557","2","0"
"5c929b08c60c4","558","2","0"
"5c929b08c60c7","558","3","0"
"5c929b08c60cb","559","2","0"
"5c929b08c60d6","559","3","1"
"5c929b08c60db","559","3","1"
"5c929b08c60df","559","1","0"
"5c929b08c60e3","560","1","0"
"5c929b08c60e8","560","3","1"
"5c929b08c60ed","560","2","1"
"5c929b08c60f1","561","3","0"
"5c929b08c60f5","561","1","1"
"5c929b08c60fb","562","3","0"
"5c929b08c6100","562","2","0"
"5c929b08c6104","562","3","1"
"5c929b08c6109","563","1","0"
"5c929b08c610e","563","1","1"
"5c929b08c6113","566","2","1"
"5c929b08c6118","566","2","0"
"5c929b08c611c","566","3","1"
"5c929b08c6121","567","2","1"
"5c929b08c6127","567","1","1"
"5c929b08c612c","567","3","1"
"5c929b08c6131","568","1","1"
"5c929b08c6135","568","1","0"
"5c929b08c613a","568","1","0"
"5c929b08c6141","570","1","1"
"5c929b08c614b","570","1","1"
"5c929b08c6151","570","2","0"
"5c929b08c616b","572","3","1"
"5c929b08c6179","572","2","0"
"5c929b08c6184","572","3","1"
"5c929b08c618d","573","2","0"
"5c929b08c6193","574","3","0"
"5c929b08c6199","574","3","0"
"5c929b08c61b3","574","2","0"
"5c929b08c61bc","574","2","1"
"5c929b08c61cf","576","1","1"
"5c929b08c61d7","576","1","0"
"5c929b08c61dd","576","3","0"
"5c929b08c61e3","576","1","1"
"5c929b08c61e8","577","1","1"
"5c929b08c61ee","578","3","0"
"5c929b08c61f4","578","2","0"
"5c929b08c61f9","578","3","1"
"5c929b08c61fe","578","2","1"
"5c929b08c6204","579","3","1"
"5c929b08c6209","579","3","1"
"5c929b08c620e","579","1","0"
"5c929b08c6214","579","1","0"
"5c929b08c621a","581","2","0"
"5c929b08c6223","581","3","1"
"5c929b08c6227","581","1","0"
"5c929b08c622b","582","3","1"
"5c929b08c623c","584","3","1"
"5c929b08c6241","584","2","1"
"5c929b08c6247","585","3","1"
"5c929b08c624c","587","1","1"
"5c929b08c6252","588","2","0"
"5c929b08c6256","588","1","1"
"5c929b08c6260","588","2","1"
"5c929b08c6264","588","1","1"
"5c929b08c6268","589","2","1"
"5c929b08c626b","589","3","1"
"5c929b08c626e","589","2","1"
"5c929b08c6272","589","2","1"
"5c929b08c627d","590","1","1"
"5c929b08c628f","590","2","1"
"5c929b08c6295","591","1","1"
"5c929b08c629a","591","2","1"
"5c929b08c62a3","591","1","1"
"5c929b08c62a9","592","1","0"
"5c929b08c62b0","592","3","0"
"5c929b08c62b8","592","3","0"
"5c929b08c62c2","593","2","0"
"5c929b08c62c6","595","2","1"
"5c929b08c62c9","595","1","1"
"5c929b08c62cc","596","1","1"
"5c929b08c62d4","596","1","1"
"5c929b08c62da","597","2","1"
"5c929b08c62e3","597","3","0"
"5c929b08c62e8","597","1","1"
"5c929b08c62f2","600","1","0"
"5c929b08c62f8","600","1","1"
"5c929b08c6301","600","2","1"
"5c929b08c6309","600","3","1"
"5c929b08c6310","601","3","0"
"5c929b08c631c","601","1","1"
"5c929b08c6322","602","3","1"
"5c929b08c6327","604","2","0"
"5c929b08c632f","604","2","1"
"5c929b08c6336","605","3","1"
"5c929b08c6339","605","2","1"
"5c929b08c633c","608","2","1"
"5c929b08c633f","608","2","0"
"5c929b08c6342","608","3","0"
"5c929b08c634a","608","3","1"
"5c929b08c634d","609","2","1"
"5c929b08c6350","609","3","0"
"5c929b08c6353","609","2","0"
"5c929b08c6356","610","2","1"
"5c929b08c635e","610","2","1"
"5c929b08c6362","610","2","0"
"5c929b08c6365","611","3","0"
"5c929b08c6370","611","1","1"
"5c929b08c6373","611","1","0"
"5c929b08c6377","612","3","1"
"5c929b08c637a","613","1","1"
"5c929b08c6383","613","1","1"
"5c929b08c6386","613","3","1"
"5c929b08c6389","614","3","0"
"5c929b08c638c","614","1","1"
"5c929b08c638f","615","1","0"
"5c929b08c6392","615","2","0"
"5c929b08c6395","615","2","1"
"5c929b08c6398","616","3","0"
"5c929b08c639a","616","1","0"
"5c929b08c639d","616","2","1"
"5c929b08c63a1","618","2","0"
"5c929b08c63ad","619","1","0"
"5c929b08c63b0","619","3","0"
"5c929b08c63b3","619","2","1"
"5c929b08c63bc","619","2","0"
"5c929b08c63bf","620","1","1"
"5c929b08c63c6","620","2","0"
"5c929b08c63c9","620","2","0"
"5c929b08c63cc","620","1","1"
"5c929b08c63cf","621","2","0"
"5c929b08c63d2","621","1","0"
"5c929b08c63d5","621","2","0"
"5c929b08c63d8","621","2","0"
"5c929b08c63db","623","2","0"
"5c929b08c63de","623","2","1"
"5c929b08c63e1","623","2","1"
"5c929b08c63e4","623","2","0"
"5c929b08c63e7","625","3","0"
"5c929b08c63ea","625","2","1"
"5c929b08c63ed","625","1","1"
"5c929b08c63f0","626","1","0"
"5c929b08c63f3","627","2","0"
"5c929b08c63f6","627","2","0"
"5c929b08c63f9","628","3","1"
"5c929b08c63fc","628","2","0"
"5c929b08c63fe","628","2","0"
"5c929b08c6402","629","1","1"
"5c929b08c6404","629","1","1"
"5c929b08c6407","630","2","0"
"5c929b08c640a","630","2","0"
"5c929b08c640d","630","2","0"
"5c929b08c6410","630","2","0"
"5c929b08c6413","631","1","1"
"5c929b08c6416","631","1","1"
"5c929b08c6419","631","1","1"
"5c929b08c641c","632","2","1"
"5c929b08c641f","632","1","0"
"5c929b08c6422","632","3","0"
"5c929b08c6425","633","3","0"
"5c929b08c6428","633","2","0"
"5c929b08c642b","633","2","0"
"5c929b08c642e","634","3","1"
"5c929b08c6431","634","1","0"
"5c929b08c6434","635","3","1"
"5c929b08c6437","636","1","1"
"5c929b08c643a","636","3","0"
"5c929b08c643d","636","2","0"
"5c929b08c6440","637","1","1"
"5c929b08c6443","637","3","1"
"5c929b08c6446","637","1","0"
"5c929b08c6449","637","1","1"
"5c929b08c644c","638","3","1"
"5c929b08c644f","638","1","0"
"5c929b08c6452","638","1","0"
"5c929b08c6455","639","1","0"
"5c929b08c6458","639","1","1"
"5c929b08c645b","639","3","1"
"5c929b08c645e","639","1","1"
"5c929b08c6461","640","2","0"
"5c929b08c6464","640","3","1"
"5c929b08c6467","640","1","0"
"5c929b08c646b","642","2","1"
"5c929b08c646d","642","1","0"
"5c929b08c6471","642","2","1"
"5c929b08c6474","644","1","0"
"5c929b08c6477","644","1","0"
"5c929b08c647b","645","2","1"
"5c929b08c647e","645","3","1"
"5c929b08c6481","648","2","1"
"5c929b08c6484","648","2","0"
"5c929b08c6487","648","3","0"
"5c929b08c648b","648","3","0"
"5c929b08c648e","650","1","1"
"5c929b08c6491","650","1","1"
"5c929b08c6494","650","2","1"
"5c929b08c6497","651","1","1"
"5c929b08c649a","651","2","0"
"5c929b08c649d","652","2","0"
"5c929b08c64a0","652","3","1"
"5c929b08c64a4","652","3","1"
"5c929b08c64a6","652","1","0"
"5c929b08c64aa","654","2","1"
"5c929b08c64ad","654","2","0"
"5c929b08c64b0","654","2","1"
"5c929b08c64b3","654","1","0"
"5c929b08c64b6","655","1","0"
"5c929b08c64b9","655","2","1"
"5c929b08c64bc","655","3","1"
"5c929b08c64bf","655","2","0"
"5c929b08c64df","657","3","1"
"5c929b08c64e2","657","1","0"
"5c929b08c64e5","657","1","1"
"5c929b08c64e9","658","2","0"
"5c929b08c64eb","658","3","1"
"5c929b08c64ef","660","3","1"
"5c929b08c64f2","660","1","0"
"5c929b08c64f9","660","2","1"
"5c929b08c64fd","661","2","0"
"5c929b08c6500","662","3","0"
"5c929b08c6508","662","1","1"
"5c929b08c650b","662","1","1"
"5c929b08c650e","663","1","0"
"5c929b08c6511","663","2","1"
"5c929b08c6513","663","2","1"
"5c929b08c6516","663","2","1"
"5c929b08c651a","665","3","1"
"5c929b08c651d","666","1","1"
"5c929b08c651f","666","2","1"
"5c929b08c6527","666","2","1"
"5c929b08c652a","666","3","0"
"5c929b08c652d","667","1","0"
"5c929b08c6535","667","1","1"
"5c929b08c6537","667","1","1"
"5c929b08c653a","667","2","1"
"5c929b08c6542","668","3","1"
"5c929b08c6545","668","2","0"
"5c929b08c6548","668","1","0"
"5c929b08c6550","669","1","1"
"5c929b08c6553","669","1","1"
"5c929b08c6556","669","3","1"
"5c929b08c6559","670","3","0"
"5c929b08c655c","670","2","0"
"5c929b08c655f","670","2","1"
"5c929b08c6562","671","1","0"
"5c929b08c6565","671","1","0"
"5c929b08c6568","671","3","0"
"5c929b08c656b","671","3","0"
"5c929b08c656e","672","1","1"
"5c929b08c6575","672","2","1"
"5c929b08c6578","673","3","1"
"5c929b08c657b","673","1","0"
"5c929b08c657e","673","1","1"
"5c929b08c6580","673","1","0"
"5c929b08c6584","674","1","1"
"5c929b08c6587","674","2","1"
"5c929b08c658a","674","2","1"
"5c929b08c658c","674","1","1"
"5c929b08c6594","676","3","1"
"5c929b08c6597","676","1","1"
"5c929b08c659a","676","2","1"
"5c929b08c659d","677","2","1"
"5c929b08c659f","677","1","1"
"5c929b08c65a3","677","3","1"
"5c929b08c65a6","677","1","1"
"5c929b08c65a9","678","3","0"
"5c929b08c65ac","680","2","0"
"5c929b08c65af","680","2","1"
"5c929b08c65b2","680","1","0"
"5c929b08c65b5","681","3","0"
"5c929b08c65b8","681","1","0"
"5c929b08c65c1","681","3","0"
"5c929b08c65c4","681","2","0"
"5c929b08c65cd","683","1","1"
"5c929b08c65d0","683","3","0"
"5c929b08c65d3","683","2","0"
"5c929b08c65d6","683","1","1"
"5c929b08c65d9","684","1","1"
"5c929b08c65dc","684","3","1"
"5c929b08c65df","685","1","0"
"5c929b08c65e2","685","3","0"
"5c929b08c65e5","687","1","1"
"5c929b08c65e8","687","3","1"
"5c929b08c65eb","689","2","0"
"5c929b08c65ee","689","1","0"
"5c929b08c65f1","689","2","0"
"5c929b08c65f4","691","1","1"
"5c929b08c65f7","691","1","1"
"5c929b08c65fa","693","1","0"
"5c929b08c65fd","693","1","1"
"5c929b08c6600","694","3","0"
"5c929b08c6603","694","1","0"
"5c929b08c6606","694","1","0"
"5c929b08c660e","694","1","1"
"5c929b08c6611","695","3","1"
"5c929b08c6614","696","3","0"
"5c929b08c6617","696","1","1"
"5c929b08c661a","696","3","0"
"5c929b08c661d","696","1","1"
"5c929b08c6620","697","3","0"
"5c929b08c6623","697","2","0"
"5c929b08c6626","697","3","1"
"5c929b08c662e","698","2","1"
"5c929b08c6631","698","2","0"
"5c929b08c6635","699","2","1"
"5c929b08c6637","699","2","1"
"5c929b08c663a","699","2","0"
"5c929b08c663d","699","2","0"
"5c929b08c6640","700","3","1"
"5c929b08c6643","700","2","0"
"5c929b08c6646","700","2","1"
"5c929b08c6649","701","1","1"
"5c929b08c664c","701","3","1"
"5c929b08c664f","701","3","0"
"5c929b08c6652","703","3","1"
"5c929b08c6655","703","2","0"
"5c929b08c6658","703","2","1"
"5c929b08c665b","704","3","1"
"5c929b08c665e","705","1","0"
"5c929b08c6661","706","1","0"
